index,credit_rating
1873,Обычный
1874,Обычный
1875,Обычный
1876,Обычный
1877,Обычный
1878,Обычный
1879,Плохой
1880,Обычный
1881,Обычный
1882,Обычный
1883,Обычный
1884,Обычный
1885,Обычный
1886,Обычный
1887,Обычный
1888,Обычный
1889,Обычный
1890,Обычный
1891,Обычный
1892,Обычный
1893,Обычный
1894,Обычный
1895,Обычный
1896,Обычный
1897,Плохой
1898,Плохой
1899,Плохой
1900,Плохой
1901,Обычный
1902,Плохой
1903,Плохой
1904,Обычный
1905,Обычный
1906,Обычный
1907,Обычный
1908,Обычный
1909,Обычный
1910,Обычный
1911,Обычный
1912,Хороший
1913,Хороший
1914,Обычный
1915,Хороший
1916,Хороший
1917,Хороший
1918,Обычный
1919,Хороший
1920,Обычный
1921,Обычный
1922,Обычный
1923,Обычный
1924,Обычный
1925,Обычный
1926,Обычный
1927,Обычный
1928,Обычный
1929,Обычный
1930,Обычный
1931,Обычный
1932,Обычный
1933,Обычный
1934,Обычный
1935,Обычный
1936,Плохой
1937,Плохой
1938,Плохой
1939,Плохой
1940,Плохой
1941,Плохой
1942,Плохой
1943,Плохой
1944,Плохой
1945,Плохой
1946,Плохой
1947,Плохой
1948,Плохой
1949,Плохой
1950,Плохой
1951,Плохой
1952,Обычный
1953,Обычный
1954,Обычный
1955,Обычный
1956,Обычный
1957,Обычный
1958,Обычный
1959,Обычный
1960,Обычный
1961,Обычный
1962,Обычный
1963,Обычный
1964,Обычный
1965,Обычный
1966,Обычный
1967,Обычный
1968,Обычный
1969,Обычный
1970,Обычный
1971,Обычный
1972,Обычный
1973,Обычный
1974,Обычный
1975,Обычный
1976,Обычный
1977,Обычный
1978,Обычный
1979,Обычный
1980,Обычный
1981,Обычный
1982,Обычный
1983,Обычный
1984,Хороший
1985,Хороший
1986,Хороший
1987,Хороший
1988,Хороший
1989,Обычный
1990,Хороший
1991,Обычный
1992,Плохой
1993,Плохой
1994,Плохой
1995,Плохой
1996,Плохой
1997,Плохой
1998,Обычный
1999,Плохой
2000,Обычный
2001,Обычный
2002,Хороший
2003,Обычный
2004,Обычный
2005,Обычный
2006,Обычный
2007,Обычный
2008,Обычный
2009,Обычный
2010,Обычный
2011,Обычный
2012,Обычный
2013,Обычный
2014,Обычный
2015,Обычный
2016,Плохой
2017,Обычный
2018,Обычный
2019,Обычный
2020,Плохой
2021,Обычный
2022,Обычный
2023,Плохой
2024,Обычный
2025,Обычный
2026,Обычный
2027,Обычный
2028,Обычный
2029,Обычный
2030,Обычный
2031,Обычный
2032,Обычный
2033,Обычный
2034,Обычный
2035,Обычный
2036,Обычный
2037,Обычный
2038,Обычный
2039,Обычный
2040,Обычный
2041,Обычный
2042,Обычный
2043,Обычный
2044,Обычный
2045,Обычный
2046,Обычный
2047,Обычный
2048,Хороший
2049,Хороший
2050,Хороший
2051,Хороший
2052,Хороший
2053,Хороший
2054,Хороший
2055,Хороший
2056,Обычный
2057,Обычный
2058,Обычный
2059,Обычный
2060,Обычный
2061,Обычный
2062,Обычный
2063,Обычный
2064,Обычный
2065,Обычный
2066,Обычный
2067,Обычный
2068,Обычный
2069,Обычный
2070,Обычный
2071,Обычный
2072,Хороший
2073,Хороший
2074,Хороший
2075,Хороший
2076,Хороший
2077,Хороший
2078,Хороший
2079,Хороший
2080,Плохой
2081,Плохой
2082,Плохой
2083,Плохой
2084,Плохой
2085,Плохой
2086,Плохой
2087,Плохой
2088,Обычный
2089,Обычный
2090,Обычный
2091,Обычный
2092,Обычный
2093,Обычный
2094,Обычный
2095,Обычный
2096,Обычный
2097,Обычный
2098,Обычный
2099,Обычный
2100,Обычный
2101,Обычный
2102,Обычный
2103,Обычный
2104,Обычный
2105,Обычный
2106,Обычный
2107,Обычный
2108,Обычный
2109,Обычный
2110,Обычный
2111,Обычный
2112,Хороший
2113,Обычный
2114,Обычный
2115,Хороший
2116,Хороший
2117,Обычный
2118,Хороший
2119,Хороший
2120,Плохой
2121,Плохой
2122,Плохой
2123,Плохой
2124,Плохой
2125,Плохой
2126,Плохой
2127,Плохой
2128,Обычный
2129,Обычный
2130,Обычный
2131,Обычный
2132,Обычный
2133,Обычный
2134,Обычный
2135,Обычный
2136,Плохой
2137,Плохой
2138,Плохой
2139,Плохой
2140,Плохой
2141,Плохой
2142,Плохой
2143,Плохой
2144,Обычный
2145,Обычный
2146,Обычный
2147,Обычный
2148,Обычный
2149,Обычный
2150,Обычный
2151,Обычный
2152,Обычный
2153,Обычный
2154,Обычный
2155,Обычный
2156,Обычный
2157,Обычный
2158,Обычный
2159,Обычный
2160,Обычный
2161,Хороший
2162,Хороший
2163,Хороший
2164,Обычный
2165,Обычный
2166,Обычный
2167,Хороший
2168,Обычный
2169,Обычный
2170,Обычный
2171,Обычный
2172,Плохой
2173,Обычный
2174,Обычный
2175,Обычный
2176,Плохой
2177,Плохой
2178,Плохой
2179,Плохой
2180,Плохой
2181,Плохой
2182,Плохой
2183,Плохой
2184,Хороший
2185,Хороший
2186,Хороший
2187,Хороший
2188,Хороший
2189,Хороший
2190,Хороший
2191,Хороший
2192,Обычный
2193,Обычный
2194,Обычный
2195,Обычный
2196,Обычный
2197,Обычный
2198,Обычный
2199,Обычный
2200,Хороший
2201,Хороший
2202,Хороший
2203,Хороший
2204,Хороший
2205,Хороший
2206,Обычный
2207,Хороший
2208,Хороший
2209,Хороший
2210,Обычный
2211,Хороший
2212,Хороший
2213,Хороший
2214,Обычный
2215,Обычный
2216,Обычный
2217,Обычный
2218,Обычный
2219,Обычный
2220,Обычный
2221,Обычный
2222,Обычный
2223,Обычный
2224,Обычный
2225,Обычный
2226,Обычный
2227,Обычный
2228,Обычный
2229,Обычный
2230,Обычный
2231,Обычный
2232,Плохой
2233,Плохой
2234,Плохой
2235,Плохой
2236,Плохой
2237,Плохой
2238,Обычный
2239,Плохой
2240,Плохой
2241,Плохой
2242,Плохой
2243,Плохой
2244,Плохой
2245,Плохой
2246,Плохой
2247,Плохой
2248,Обычный
2249,Обычный
2250,Обычный
2251,Обычный
2252,Обычный
2253,Обычный
2254,Обычный
2255,Обычный
2256,Плохой
2257,Обычный
2258,Обычный
2259,Обычный
2260,Обычный
2261,Обычный
2262,Обычный
2263,Обычный
2264,Обычный
2265,Обычный
2266,Обычный
2267,Обычный
2268,Обычный
2269,Обычный
2270,Обычный
2271,Обычный
2272,Обычный
2273,Хороший
2274,Обычный
2275,Обычный
2276,Обычный
2277,Обычный
2278,Обычный
2279,Обычный
2280,Обычный
2281,Обычный
2282,Обычный
2283,Обычный
2284,Обычный
2285,Обычный
2286,Обычный
2287,Обычный
2288,Плохой
2289,Плохой
2290,Плохой
2291,Плохой
2292,Плохой
2293,Плохой
2294,Плохой
2295,Плохой
2296,Плохой
2297,Плохой
2298,Плохой
2299,Плохой
2300,Плохой
2301,Плохой
2302,Плохой
2303,Плохой
2304,Плохой
2305,Плохой
2306,Плохой
2307,Плохой
2308,Плохой
2309,Плохой
2310,Плохой
2311,Плохой
2312,Обычный
2313,Обычный
2314,Обычный
2315,Хороший
2316,Обычный
2317,Обычный
2318,Хороший
2319,Обычный
2320,Обычный
2321,Хороший
2322,Обычный
2323,Обычный
2324,Обычный
2325,Хороший
2326,Хороший
2327,Хороший
2328,Обычный
2329,Обычный
2330,Обычный
2331,Обычный
2332,Обычный
2333,Обычный
2334,Плохой
2335,Плохой
2336,Обычный
2337,Обычный
2338,Обычный
2339,Обычный
2340,Обычный
2341,Обычный
2342,Обычный
2343,Обычный
2344,Обычный
2345,Плохой
2346,Обычный
2347,Плохой
2348,Плохой
2349,Плохой
2350,Плохой
2351,Плохой
2352,Обычный
2353,Обычный
2354,Обычный
2355,Обычный
2356,Обычный
2357,Обычный
2358,Обычный
2359,Обычный
